time: 2000000000
321 9 984945 5005 1423 515 316 292 248 282 264 224 206 301 271 169 153 128 114 147 146 107 88 46 65 85 72 77 67 77 107 106 117 114 114 171 253 164 125 104 48 29 26 16 46 59 76 48 24 12 10 20 20 6 14 13 12 13 14 17 28 11 11 9 6 15 39 16 11 12 8 8 17 27 17 21 13 18 11 27 32 18 27 30 50 57 68 46 14 5 4 2 3 8 5 4 4 2 2 4 1 2 3 4 2 3 3 3 1 6 2 3 1 3 1 1 6 2 3 3 1 2 3 4 4 2 1 3 2 4 2 6 3 7 6 1 2 3 1 2 5 2 2 3 3 6 2 2 3 2 0 5 4 4 2 4 2 3 3 2 5 2 1 4 1 2 6 1 4 4 5 2 3 5 4 3 3 1 3 4 4 2 5 3 2 2 4 2 3 2 4 4 2 3 3 0 2 3 4 3 2 5 2 1 4 3 4 4 4 4 1 3 6 2 4 2 4 6 7 1 2 2 5 1 2 2 1 4 1 3 5 3 2 3 4 1 6 6 2 4 3 3 1 3 4 2 1 4 3 6 3 1 5 5 2 2 5 2 5 5 4 2 1 4 3 2 2 4 3 1 4 4 2 4 3 2 3 3 2 2 4 3 5 5 6 4 4 2 3 4 2 4 1 5 2 2 1 4 5 4 2 4 2 4 4 4 3 3 3 1 4 2 2 2 3 3 2 5 3 7 3 6 1 2 3 4 8 3 5 2 3 3 3 1 3 4 2 4 2 3 2 2 3 3 2 4 2 1 4 3 4 6 4 1 0 9 6 4 3 4 4 4 3 2 4 2 4 3 1 3 1 5 4 5 1 3 3 3 2 3 3 3 1 3 5 2 4 2 3 2 3 10 8 5 5 3 2 1 2 3 3 3 4 1 2 2 4 1 3 2 4 3 4 4 4 3 4 3 2 4 1 3 3 3 5 7 5 5 4 4 3 3 2 6 3 2 3 6 4 1 4 6 3 2 6 3 3 6 2 1 3 3 5 2 5 3 4 4 6 7 6 3 1 6 4 0 7 4 5 1 5 5 2 2 6 3 2 5 3 3 3 4 5 3 1 3 4 3 3 3 7 6 2 4 5 3 1 5 5 7 5 3 6 4 6 4 3 2 5 1 4 1 4 6 0 6 3 5 3 7 4 4 3 5 4 2 6 4 1 4 3 4 3 6 7 5 2 5 1 4 4 8 2 3 6 2 3 2 6 1 2 7 7 6 2 2 5 4 6 5 7 2 6 2 2 4 4
321 10 976988 8434 2302 770 411 395 608 600 495 334 189 226 188 215 184 119 95 83 99 116 116 135 89 132 159 122 130 87 131 142 141 153 159 146 143 60 41 70 85 83 93 135 136 101 157 170 254 345 433 331 275 188 138 184 212 243 219 119 32 22 40 18 33 21 27 39 12 24 32 36 14 28 26 21 28 46 36 58 42 69 81 144 139 25
321 11 991733 4508 439 52 32 30 27 38 25 14 10 10 17 14 23 19 22 4 9 19 14 7 11 27 29 21 9 22 39 23 23 31 29 20 7 17 16 37 17 13 18 16 27 35 15 9 22 42 34 15 36 74 77 51 111 86 69 41 60 65 45 54 29 11 14 39 32 15 14 43 14 26 13 49 36 24 66 63 86 58 51 49 71 94 78 145 151 90 14 4 4 4 3 3 4 3 4 4 3 3 1 3 4 2 6 4 2 4 3 3 6 2 4 4 4 4 1 5 2 5 1 2 4 5 0 5 4 4 2 4 4 2 4 5 1 3 5 1 3
321 12 992979 4143 724 163 62 53 72 64 48 54 34 32 27 24 28 24 17 17 27 13 29 32 32 25 18 33 19 46 28 39 44 50 58 46 31 37 60 84 58 15 8 3 5 8 7 14 11 7 3 7 8 4 5 9 4 4 9 9 6 6 8 8 5 9 7 7 8 8 11 5 7 3 6 4 11 7 8 3 9 8 4 11 4 13 13 7 8 4 13 1 10 5 4 10 8 11 13 10 5 14 8 4 8 11 5 10 2 6 6 14 7 9 10 8 11 8 6 5 9 7 7 2 2
321 13 990406 3852 841 257 121 95 81 102 90 63 90 62 41 54 67 47 41 64 23 46 57 48 49 57 62 64 69 53 86 51 89 94 72 67 67 102 68 71 152 165 80 22 30 21 20 19 22 26 17 17 25 19 22 22 26 9 23 17 21 21 20 20 20 26 26 19 19 19 20 26 21 26 31 14 12 12 30 23 28 29 26 23 17 29 26 27 18 23 18 27 33 36 17 12 16 24 24 22 37 26 28 24 22 29 19 20 6 7 4 6 3 4 7 7 4 5 7 3 9 5 8 4 4 4 4 5 7 7 5 4 4 7 6 6 5 6 6 5 7 6 7 8 4 4 7 6 5 4 2 5 9 3 10 2 5 8 3 7 5 8 4 5 4 6 6 9 6 2 7 5 6 7 5 4 7 6 7 5 8 2 10 5 5 8 2 5 5 7 7 7 1
321 14 988943 5844 1316 408 265 279 231 201 177 86 22 16 21 15 9 5 3 3 7 3 6 11 11 7 16 12 12 6 10 7 7 11 7 10 2 6 6 14 18 8 12 5 14 3 9 5 9 11 12 6 12 8 8 5 15 8 13 9 14 9 3 14 12 21 16 15 18 6 11 6 5 7 8 12 25 21 23 17 21 8 15 11 29 19 23 29 27 20 13 22 17 18 17 25 28 25 27 32 32 23 28 53 60 20 31 53 39 14 63 42 35 56 67 73 104 98 113 76 23 4
321 15 987732 5561 1308 445 151 87 79 64 70 67 53 46 56 75 58 58 52 28 37 64 61 64 38 56 71 131 87 94 75 68 70 59 64 68 91 54 37 41 73 43 60 62 104 106 124 230 193 108 91 81 53 81 70 49 31 68 61 61 88 72 11 5 12 9 4 7 6 8 17 11 12 4 4 4 14 9 5 6 7 9 15 12 15 7 11 7 6 3 27 21 8 7 7 11 9 10 26 15 12 16 8 11 19 30 13 9 13 9 3 2 3 5 2 3 5 6 4 4 6 2 4 2 5 6 1 4 3 4 2 4 1 6 1 3 8 3 3 2 4 7 0 4 5 5 1 5 1 1 4 2 2 4 4 10 3 2 3 7 5 2 3 4 5 1 3 8 4 3 1 5 5 5 4 3 3 4 1 1
321 16 989589 3479 389 100 62 32 57 49 57 40 21 43 62 44 60 60 56 19 25 26 19 34 31 22 30 25 17 16 9 2 5 3 2 2 4 3 1 3 4 5 8 8 6 7 2 3 4 4 3 0 5 3 8 7 10 7 8 5 7 2 5 12 6 1 4 7 6 7 5 2 4 10 9 2 8 22 14 15 19 15 7 18 26 11 31 18 22 22 20 20 11 7 20 18 32 14 19 12 18 30 12 29 27 21 19 17 36 18 13 24 36 14 31 53 55 35 48 56 78 98 115 83 79 224 210 98 34 5 4 5 2 2 2 7 2 2 5 0 4 4 2 4 4 3 5 7 3 3 2 3 3 3 4 3 3 4 1 4 5 1 3 1 2 6 3 3 6 3 2 4 3 4 2 3 3 4 3 3 3 3 4 5 4 3 2 6 4 3 5 2 3 4 3 1 2 6 7 2 1 3 2 3 5 4 8 4 3 2 3 3 6 2 3 0 2 3 4 4 3 4 3 5 7 5 3 4 3 4 2 1 5 6 4 1 1 3 6 3 3 2 3 1 4 4 5 3 2 3 2 3 3 4 3 8 4 5 0 2 7 4 3 0 4 7 1 6 5 6 3 3 2 2 2 2 3 6 2 2 4 4 6 3 3 4 5 2 3 2 1 5 3 4 2 1 5 4 4 4 5 3 5 3 6 6 5 3 2 2 2 3 4 2 1 4 3 3 7 3 2 4 4 5 2 6 4 2 5 2 6 4 4 5 3 3 4 3 8 4 4 5 2 2 1 0 2 3 5 3 5 3 5 2 5 4 8 4 3 4 4 5 1 6 4 1 4 4 4 1 3 4 5 6 4 6 2 2 3 4 5 2 5 1 0 3 3 2 5 4 5 4 5 6 3 2 0 5 6 4 3 2 4 3 6 3 6 5 6 2 5 2 2 4 2 3 5 4 3 5 5 1 5 3 2 4 4 2 2 10 6 6 3 5 3 4 5 3 3 4 3 3 3 6 3 1 4 4 5 5 2 5 1 2 5 5 5 0 5 2 6 10 3 6 3 4 6 2 5 4 6 2 6 4 1 2 3 4 7 4 4 0 4 5 5 4 5 4 3 4 6 8 6 5 2 3 7 3 3 5 3 5 2 1 5 4 7 4 3 6 3 3 2 4 4 3 2 3 3 7 6 7 7 3 4 4 5 5 3 2 4 3 4 4 4 6 2 5 3 2 4 3 5 2 3 4 4 5 7 10 4 4 4 5 4 2 7 5 3 3 3 3 3 6 6 5 3 2 4 5 3 11 6 6 3 4 6 4 0 5 5 5 7 5 4 3 2 4 2 7 4 4 5 3 4 3 4 3 6 8 6 8 9 10 6 5 2 2 6 13 6 5 5 8 12 10 6 8 4 8 9 3 2 2 15 3 5 9 5 10 3 14 5 9 12 3 5 1 10 11 4 3 7 12 13 8 7 7 7 9 3 4 5 11 4 2 5 12 18 7 10 5 10 4 2 8 6 7 3 10 16 16 14 11 16 16 14 18 14 20 24 16 23 25 21 16 17 19 22 35 21 15 11 28 40 40 15 16 22 22 20 25 17 23 23 23 21 21 22 17 28 33 34 29 38 36 8
321 17 994011 5489 467 33 1
321 18 992106 6845 940 98 11 1
321 19 993610 5480 817 89 5
321 20 995149 4461 373 18
322 1 988353 6193 1218 350 94 37 47 64 55 48 52 51 57 56 46 51 37 21 49 42 54 52 69 75 50 55 83 100 152 155 101 48 15 18 27 20 39 19 30 24 7 21 55 42 39 38 40 40 43 38 19 8 1 8 8 13 7 10 5 6 7 16 12 3 9 8 1 10 9 8 17 6 6 11 10 2 10 12 3 5 12 12 6 11 13 10 5 3 6 17 7 11 14 12 8 12 10 7 11 12 5 10 9 16 15 16 13 9 16 8 11 17 12 6 12 13 12 29 17 5 9 12 12 14 21 17 10 13 12 24 30 7 15 20 25 18 10 13 29 23 20 14 33 39 38 63 77 117 88 8
322 2 968452 3284 2630 2393 2134 1872 1702 1456 1265 1190 1044 910 836 807 728 539 437 437 530 532 465 443 382 353 314 313 306 265 253 248 235 184 183 166 147 165 190 194 181 165 122 122 132 96 86 109 69 37 36 23 25 13 11 15 6 1 5 1 8 5 7 5 6 2 2 1 1 6 8 10 5 2 0 9 7 11 9 1 2 4 2 1 2 2 5 2 4 4 6 3 7 5 4 8 7 9 8 5 4 0 2 3 2 5 4 7 4 5 6 9 3 3 5 4 3 5 4 2 8 8 8 13 14 6 4 2 5 0 5 7 8 8 11 7 5 2 1 9 8 4 12 7 3 3 1 5 15 12 10 6 15 15 20 11 14 2 8 7 7 8 24 13 11 5 15 17 14 20 10 16 7 6 4 1
322 3 997555 1265 102 35 23 30 21 19 23 24 26 15 12 7 13 9 24 8 6 18 2 17 16 9 18 6 16 21 14 10 8 19 20 14 18 8 8 15 22 32 14 4 22 28 20 38 23 41 27 36 48 51 63 37 17 3 1
322 4 996981 2314 136 29 44 43 33 25 37 50 79 67 21 25 19 7 8 14 23 7 20 19
322 5 983249 6056 1383 501 217 172 109 148 149 90 58 50 55 27 49 43 25 35 31 40 48 42 38 32 51 57 46 39 41 53 38 37 54 47 46 53 43 65 52 59 52 63 127 222 235 151 73 40 29 32 35 49 42 43 51 58 28 84 50 54 53 54 44 31 35 49 39 40 39 44 61 85 34 66 47 34 17 23 32 16 17 15 27 10 14 13 20 20 31 18 15 20 19 22 13 19 22 6 25 17 22 25 18 19 20 15 25 31 20 20 14 15 16 21 24 19 15 28 26 19 15 15 21 24 24 19 17 14 19 25 24 30 25 23 17 26 18 25 32 15 22 23 22 26 30 27 44 29 19 26 32 42 31 16 27 20 29 28 55 57 33 36 19 25 25 36 48 35 42 30 31 31 47 46 38 27 21 27 52 62 69 60 65 63 28 24 20 16 43 20 23 14 18 11 7 22 12 31 21 15 20 14 8 8 19 21 28 24 26 32 25 11 17 32 27 21 27 37 28 21 57 54 20 37 48 50 55 71 91 93 60 16 8 5
322 6 990998 4892 879 242 140 157 124 99 120 104 51 84 93 80 79 117 105 185 37 176 129 28 15 46 42 36 24 23 26 32 28 14 21 46 30 16 22 34 21 22 29 10 14 15 31 21 5 11 26 19 27 52 48 78 69 85 39 5
322 7 991002 2992 654 275 215 140 155 176 146 198 264 275 293 155 89 78 84 38 81 85 116 106 99 143 225 317 248 195 115 29 9 14 15 6 6 14 22 21 28 12 17 18 16 15 21 14 11 26 17 13 14 14 15 6 22 19 20 24 21 17 15 20 26 6 36 21 19 11 14 23 25 31 44 45 44 56 39 16 25 8 2
322 8 983160 4673 980 359 233 129 79 98 129 187 147 56 37 31 46 37 33 47 45 43 40 51 52 37 46 36 51 49 34 57 48 37 41 38 33 38 29 41 58 53 44 48 42 32 55 58 47 58 44 41 53 41 49 46 60 60 67 53 61 83 72 98 91 86 107 151 162 64 41 28 51 59 58 39 32 26 57 85 71 41 34 32 31 48 45 66 62 80 48 44 62 60 66 108 76 103 120 59 24 27 45 19 19 12 18 18 23 33 45 48 39 26 31 45 29 34 40 41 36 15 34 34 18 14 8 4 10 30 39 22 7 10 28 48 13 7 12 42 43 8 6 13 30 46 11 5 21 23 37 17 6 19 43 34 9 11 11 11 30 34 10 7 5 38 48 19 8 11 14 21 34 29 34 45 15 27 34 41 29 64 26 34 51 35 27 14 20 17 8 4 7 8 8 12 9 15 14 7 15 12 13 15 20 12 5 5 11 12 12 12 13 22 21 14 8 6 4 13 19 16 24 13 14 13 7 5 5 12 20 14 10 8 9 15 19 13 13 16 11 11 3 15 11 19 15 7 13 22 32 12 9 5 9 21 25 11 13 9 17 17 9 15 13 6 10 18 12 9 15 17 10 21 11 11 16 12 6 7 19 15 9 19 22 18 13 15 22 23 24 8 31 31 25 6 15 17 30 14 35 35 16 22 16 14 24 27 19 29 17 20 20 14 31 21 18 44 35 44 63 68 81 90 77 69 58 80 74 32 10
322 9 992512 2884 392 244 288 57 35 51 48 67 77 81 73 50 40 23 18 28 13 17 12 14 3 10 10 16 14 14 4 6 3 4 7 3 7 11 13 4 10 7 8 5 5 8 12 8 5 5 6 5 2 5 7 9 8 6 8 8 3 4 10 5 8 7 6 8 2 3 8 17 7 6 4 5 3 9 8 4 6 8 16 13 10 1 7 5 6 8 10 15 17 20 17 11 15 12 10 10 9 8 11 13 22 22 7 8 8 14 13 12 18 14 20 18 17 16 7 14 17 10 18 12 21 17 19 12 14 20 22 17 30 18 20 24 21 15 11 25 49 44 40 53 75 134 145 189 206 207 169 200 126 68 25 3
322 10 984771 5153 1024 277 114 150 141 163 140 158 136 143 85 74 53 61 73 29 40 34 38 51 55 56 104 122 111 41 31 51 68 40 30 34 33 38 29 41 47 57 70 31 63 60 60 60 94 62 28 12 7 6 9 6 11 11 8 7 3 14 36 48 43 24 28 26 39 25 25 15 34 22 23 26 27 37 17 17 21 24 23 23 19 24 27 18 22 29 11 28 18 22 19 29 22 21 17 20 22 21 22 16 22 26 15 19 19 14 11 14 28 20 23 14 17 24 21 28 18 17 18 38 21 21 22 17 9 22 22 25 29 17 27 20 27 32 19 16 29 24 33 16 16 8 31 29 37 23 15 27 19 30 24 21 29 23 28 32 15 34 33 31 24 14 35 27 35 36 28 42 28 43 29 30 37 47 29 48 44 39 41 62 73 75 59 73 52 61 33 51 29 18 24 18 26 23 13 27 20 35 27 18 28 21 19 27 28 24 33 33 35 20 27 41 40 33 12 43 62 71 100 72 38 31 38 13 22 60 67 57 71 43 68 115 149 69 11
322 11 991310 4010 1301 524 300 236 201 176 88 16 8 11 5 10 8 2 6 2 2 2 3 5 12 8 6 4 4 5 3 7 6 15 1 2 5 1 4 5 1 8 11 5 8 4 3 6 14 4 2 11 3 6 2 7 0 2 11 12 4 5 3 4 11 10 6 10 6 13 15 3 4 11 11 10 10 6 8 3 7 13 6 3 14 12 11 7 6 6 9 3 8 10 9 7 8 20 14 5 2 13 16 11 6 16 20 3 2 5 6 25 5 2 15 15 13 4 6 15 19 10 16 17 5 9 25 10 5 6 12 17 8 17 17 18 13 21 7 30 21 17 24 13 17 11 21 29 7 21 22 19 30 11 36 28 18 23 50 42 60 58 86 73 17
322 12 989956 3545 956 380 226 176 161 166 160 169 192 176 149 107 103 102 113 101 41 39 51 56 31 40 49 76 91 83 94 92 101 123 103 106 31 19 25 23 21 10 18 25 33 24 24 9 18 20 26 16 19 15 11 19 26 22 26 15 37 16 22 19 15 16 41 19 29 30 22 16 22 15 38 21 29 41 22 28 31 26 34 20 39 40 31 48 36 34 28 33 37 60 45 46 67 105 95 33 6
322 13 989789 6277 1627 451 188 108 88 77 71 49 45 36 46 59 33 40 88 102 58 154 127 66 54 89 65 71 56 32 10 7 10 11 6 10 1
322 14 992652 3743 615 215 155 120 90 61 56 52 36 38 35 30 36 30 24 23 44 41 33 23 38 31 41 19 21 22 31 32 37 29 20 11 12 30 24 15 13 3 9 12 19 2 9 10 9 9 18 19 8 6 4 11 3 14 17 8 14 14 8 6 7 18 7 13 12 12 6 14 19 5 10 11 11 16 11 11 11 7 10 17 13 17 30 13 11 17 6 13 18 22 14 12 20 19 19 21 30 6 18 27 37 23 14 13 26 48 36 37 39 45 36 87 82 63 23 8
322 15 984722 5745 1333 561 502 290 222 181 172 104 129 116 110 103 116 120 123 100 30 108 132 125 140 166 187 177 181 181 205 402 566 216 38 33 51 20 26 27 19 36 28 55 52 42 33 48 35 25 37 35 48 50 43 38 58 52 57 43 79 72 91 74 79 132 113 87 48 42 38 63 78 78 71 54 52 74 66 16
322 16 986189 3705 838 242 112 85 115 85 91 73 115 89 100 80 66 105 107 62 47 63 85 77 85 55 86 71 84 71 55 59 53 74 80 44 62 80 49 75 116 97 84 102 99 92 136 155 177 251 202 122 75 54 70 46 59 25 34 54 48 61 75 42 33 42 58 61 43 29 49 64 44 51 43 70 105 56 103 109 91 70 41 35 13 21 24 18 27 26 23 24 34 22 12 32 17 38 25 18 15 15 18 29 16 4 8 6 2 8 11 19 14 9 9 8 5 11 18 18 17 13 18 21 25 13 8 14 3 6 14 20 16 22 14 13 11 23 27 11 17 15 10 20 19 11 18 17 16 14 32 24 32 16 11 15 6 14 32 27 21 11 12 14 8 7 19 26 34 15 10 13 28 14 13 17 21 30 34 33 18 7 33 33 24 24 22 35 19 30 29 49 34 9 27 48 45 38 32 59 74 76 94 78 90 63 82 50 19 1
322 17 995217 4293 460 30 1
322 18 990821 6990 1613 320 56 25 7 8 7 5 11 7 10 13 9 3 6 8 4 6 3 4 4 11 7 2 8 9 14 5 2 2 0 1
322 19 993092 5887 909 101 12
322 20 995479 4113 388 20 1
323 1 992987 6263 613 46 50 17 24 1
323 2 991555 5734 887 237 65 57 39 59 22 46 41 38 19 37 39 37 48 30 16 67 57 45 24 69 83 107 101 60 113 69 24 5 7 13 12 13 12 5 16 13 16 7 11 6 16 16 8
323 3 993597 2003 414 200 259 406 364 206 98 43 64 37 43 55 24 28 55 57 44 34 72 62 79 54 69 113 70 74 136 72 78 114 121 150 168 102 53 82 110 130 61
323 4 981345 5577 1510 752 778 608 517 433 401 438 448 415 377 331 273 247 171 130 175 209 226 188 147 91 76 104 93 71 52 51 69 71 53 38 24 38 44 58 40 28 54 50 49 33 27 39 60 55 70 49 55 48 78 57 82 121 93 126 144 191 182 152 102 82 52 33 50 42 57 118 97 82 39 12 4 7 3 5 1 5 4 3 1 3 3 3 3 5 5 3 6 1 5 4 1 4 6 3 6 1 2 2 1 7 2 4 5 2 6 3 5 5 2 3 5 2 2 4 4 3 6 4 2 6 2 1 5 6 6 2 0 1 4 8 0 7 3 1 6 1 4 4 3 2 7 2 4 4 3 6 0 4 5 3 1 6 2 4 7 4 4 4 1 4 4 8 1 3 3 6 2 1 6 1 7 5 2 6 1 3 4 4 1 4 4 4 6 4 2 3 3 1 5 6 2 3 2 3 4 4 5 3 2 2 4 3 2 3 4 3 6 2 3 2 5 3 6 1 4 1 3 2 4 3 4 3 1 6 2 3 6 4 2 3 3 2 4 2 3 4 3 5 5 2 2 4 3 5 3 3 4 2 2 1 5 4 5 4 3 0 2 3 4 7 0 6 2 3 1 5 5 6 2 1 2 3 3 4 6 0 1 7 3 2 0 1
323 5 982769 8541 2133 595 327 316 285 205 130 129 127 109 120 137 121 121 129 79 76 117 88 94 114 81 45 63 60 43 42 59 57 68 49 69 43 25 29 57 56 67 65 73 78 56 40 30 45 40 43 35 53 69 72 46 39 47 85 47 10 37 32 21 14 6 14 13 15 20 37 24 15 12 12 12 6 16 30 44 50 14 9 13 32 33 57 23 26 34 11 47 46 57 47 54 113 101 74 32
323 6 994016 3396 594 167 90 56 68 102 63 77 59 57 69 52 51 40 64 55 53 62 74 59 73 80 77 74 38 46 66 86 33 9 13 16 9 7 21 11 14 4
323 7 977940 5111 1313 564 445 305 151 144 136 157 108 114 113 106 84 83 93 115 115 132 158 173 193 184 207 192 228 264 215 315 319 333 307 160 111 98 127 148 153 207 98 70 42 62 44 29 37 45 54 44 63 60 54 85 83 58 67 76 88 99 143 160 93 50 27 17 15 17 16 20 16 24 30 11 15 30 31 21 25 24 22 19 27 17 17 23 27 10 19 19 20 23 20 23 21 12 15 17 13 22 22 23 30 23 23 17 20 18 14 29 26 23 21 19 36 17 22 24 27 26 29 23 35 11 24 23 22 21 32 25 25 26 18 39 45 44 25 27 26 31 15 43 35 20 22 21 28 51 60 52 43 29 56 120 75 43 29 42 80 121 102 73 58 31 13 12 22 14 16 9 19 5 14 25 15 14 16 21 23 11 7 15 15 16 18 18 14 10 24 15 16 13 16 16 13 16 20 16 20 26 19 18 14 14 16 20 21 25 19 20 12 25 13 8 9 12 5 6 8 7 11 9 3 12 19 20 17 8 12 11 10 16 9 5 22 27 17 8 6 9 6 9 12 7 14 28 28 9 12 13 30 12 7 5 16 28 25 34 33 13 7 9 11 19 26 31 15 21 20 11 12 11 12 20 31 26 16 14 24 13 12 19 20 10 15 21 18 28 16 14 22 26 23 5 17 16 12 20 28 38 30 14 19 17 46 39 24 14 17 17 26 46 44 34 20 34 53 50 20 28 66 56 34 75 102 82 60 76 74 62 74 55 102 95 71 22 8
323 8 967303 8605 2118 682 393 383 390 388 427 476 445 313 342 391 488 450 422 377 410 509 404 357 385 412 358 249 277 287 278 214 257 183 181 178 147 160 151 139 192 197 206 204 252 218 220 251 372 318 123 105 89 134 112 113 91 116 100 70 76 68 85 116 119 135 140 152 110 94 93 117 99 103 104 133 117 126 104 97 142 141 144 179 210 222 186 167 180 137 104 123 164 74 56 38 45 45 33 30 48 56 47 63 58 61 56 49 41 47 35 40 37 39 38 29 48 41 18 29 42 43 43 40 53 38 58 61 72 113 74 40 22 22 10 16 10 18 24 23 23 11 22 25 21 28 18 23 26 9 31 18 18 6
323 9 997556 1751 138 35 28 34 45 96 67 80 80 53 32 6
323 10 989740 3522 1234 863 973 1446 1177 128 114 135 99 63 34 22 15 13 27 25 21 34 18 13 19 24 22 22 14 9 4 13 4 17 12 13 13 9 9 13 21 20 19 7 1
323 11 956963 8037 3726 2852 2495 2158 1910 1722 1636 1348 1365 942 682 610 538 481 418 432 480 505 545 550 516 474 372 348 312 300 245 238 242 224 185 168 145 145 167 134 98 104 89 72 53 53 37 18 24 27 19 29 34 38 28 29 30 23 16 14 16 16 15 16 13 11 9 8 7 13 18 12 12 15 10 12 15 6 15 17 21 14 11 10 9 11 11 8 8 15 14 17 20 11 18 13 8 15 9 12 13 14 17 8 11 18 10 8 6 12 10 11 11 15 11 13 21 14 16 16 8 12 13 14 16 22 13 21 16 20 15 10 13 7 10 14 13 12 16 11 10 23 17 13 17 22 40 27 20 14 12 14 10 16 26 18 25 13 15 15 18 28 34 42 21 18 23 19 12 15 27 13 24 20 26 24 31 14 12 14 11 7 6 10 16 11 6 12 7 10 8 4 12 11 11 9 10 6 14 12 6 11 11 10 9 10 10 4 9 5 8 9 20 12 8 7 11 8 11 8 8 13 8 5 8 7 8 6 1 7 6 2 7 5 7 8 8 7 4 6 6 4 7 11 6 7 7 1 11 7 7 7 4 7 11 5 11 11 17 11 9 11 12 10 12 0 12 15 20 13 6 13 13 12 10 11 14 9 13 14 15 12 12 10 0 13 15 17 12 11 13 16 13 14 13 18 19 19 9 15 22 9 13 0 15 16 17 16 25 14 16 19 15 10 16 17 24 18 17 21 21 10 0 14 18 20 18 20 23 20 15 21 24 21 33 34 20 19 30 42 37 0 22 32 42 36 36 45 46 40 44 38 105 131 125 26
323 12 980199 7576 2874 614 223 226 266 215 129 155 236 180 109 51 58 49 51 55 63 54 51 69 55 54 78 67 47 72 91 102 93 121 84 55 55 52 61 69 45 70 80 96 95 90 77 71 30 13 13 14 25 16 21 11 18 8 12 21 27 12 13 11 13 19 11 7 22 20 19 17 20 12 15 28 14 20 28 18 15 11 19 11 20 18 22 27 13 21 29 23 24 22 36 20 20 16 32 34 32 59 36 12 9 27 13 11 15 8 10 5 8 11 13 9 20 16 14 8 13 8 8 9 12 20 25 12 14 10 11 13 10 8 10 17 11 22 17 10 10 11 11 9 11 13 16 15 11 9 8 6 12 12 5 11 9 8 12 10 21 13 12 8 12 10 13 14 9 5 10 7 12 19 14 15 8 14 7 7 12 5 16 13 14 20 10 12 4 4 13 10 14 12 17 6 10 15 23 9 17 9 15 14 3 2 8 11 12 12 18 22 17 13 9 13 13 10 14 13 9 11 27 9 8 10 12 12 15 7 12 10 19 30 16 8 16 13 15 12 2 13 13 26 20 15 13 16 14 13 14 11 25 15 14 17 12 18 14 9 12 14 12 21 17 10 17 16 14 16 27 29 12 13 17 30 26 40 49 34 23 27 33 37 31 31 29 38 52 38 34 23 36 46 57 97 102 131 150 138 69 5
323 13 998635 1208 135 23
323 14 996126 2284 273 42 29 21 12 14 25 14 15 21 23 33 22 6 9 11 29 30 19 14 21 22 13 28 23 22 22 14 23 23 19 28 30 19 31 67 91 217 183 32 1
323 15 993891 2877 252 27 5 4 12 6 9 7 2 4 10 5 3 3 6 3 4 5 10 4 5 7 2 2 6 7 5 8 0 2 4 5 4 1 6 6 6 5 5 2 8 2 5 5 4 4 6 3 4 6 5 4 5 4 2 7 5 3 5 4 4 1 5 8 5 4 4 3 8 3 10 3 5 6 4 3 2 1 6 5 7 5 4 7 3 4 6 6 8 3 3 3 3 5 4 9 4 6 1 4 4 6 4 6 6 6 5 4 1 6 7 5 4 9 2 4 9 1 7 0 8 5 7 4 4 7 5 2 7 6 4 9 4 3 6 8 5 7 3 1 2 3 6 9 9 6 8 2 6 8 3 11 2 1 7 5 8 3 5 3 6 8 6 7 6 4 6 6 4 5 4 7 5 3 5 5 7 1 2 6 6 7 4 9 2 7 6 4 5 7 6 4 5 5 2 6 5 5 4 6 9 9 7 4 6 8 5 4 8 3 2 7 8 2 3 6 4 4 2 5 7 9 5 9 5 7 7 9 4 4 7 7 5 4 3 4 11 10 2 8 10 9 2 6 9 3 8 3 3 6 6 10 6 16 3 3 6 11 11 3 7 4 6 6 6 14 15 14 9 7 8 13 7 19 20 16 10 11 7 19 15 14 5 11 8 20 7 20 10 14 8 21 16 7 9 10 18 23 25 34 16 17 9 22 18 44 40 39 20 24 33 44 37 28 28 24 30 46 34 33 24 41 147 194 92 7 1
323 16 982026 7098 1235 488 446 471 329 307 347 374 337 261 209 226 229 225 169 87 80 74 76 59 63 66 73 60 87 83 43 42 29 42 27 27 33 31 30 44 38 26 41 47 27 21 39 30 40 37 38 39 45 27 28 33 26 40 40 29 31 27 44 38 56 55 39 53 41 42 34 39 26 57 79 38 49 37 22 59 47 52 28 53 66 82 76 106 72 65 65 23 10 7 15 18 22 13 10 4 8 6 8 17 15 22 24 12 4 5 6 15 21 9 17 20 15 8 6 8 10 19 16 26 14 14 3 11 15 13 14 20 13 23 15 10 7 5 16 18 14 24 10 13 10 9 16 21 14 17 14 26 27 13 8 14 21 20 11 16 17 23 19 23 18 10 22 14 30 14 9 14 18 28 19 31 36 25 33 40 58 49 51 90 101 31 8
323 17 993508 5674 749 63 6 1
323 18 995307 4196 447 48 3
323 19 993744 5573 628 54 2
323 20 994866 4615 492 25 3
